time,host,ip,period,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
15-02-2023-12-13-47,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.3,1,1,0%,41.331/41.331/41.331/0.000
15-02-2023-12-13-47,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.7,1,1,0%,36.719/36.719/36.719/0.000
15-02-2023-12-13-48,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.4,1,1,0%,36.383/36.383/36.383/0.000
15-02-2023-12-13-49,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.7,1,1,0%,35.675/35.675/35.675/0.000
15-02-2023-12-13-50,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.9,1,1,0%,41.862/41.862/41.862/0.000
15-02-2023-12-13-51,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.1,1,1,0%,35.057/35.057/35.057/0.000
15-02-2023-12-13-52,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=47.3,1,1,0%,47.313/47.313/47.313/0.000
15-02-2023-12-13-53,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.1,1,1,0%,40.148/40.148/40.148/0.000
15-02-2023-12-13-54,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.4,1,1,0%,41.418/41.418/41.418/0.000
15-02-2023-12-13-55,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=47.6,1,1,0%,47.568/47.568/47.568/0.000
15-02-2023-12-13-56,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.6,1,1,0%,35.562/35.562/35.562/0.000
15-02-2023-12-13-57,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=48.5,1,1,0%,48.482/48.482/48.482/0.000
15-02-2023-12-13-58,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.1,1,1,0%,35.096/35.096/35.096/0.000
15-02-2023-12-13-59,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.8,1,1,0%,38.753/38.753/38.753/0.000
15-02-2023-12-14-00,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.2,1,1,0%,42.185/42.185/42.185/0.000
15-02-2023-12-14-01,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.6,1,1,0%,41.551/41.551/41.551/0.000
15-02-2023-12-14-02,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.6,1,1,0%,41.603/41.603/41.603/0.000
15-02-2023-12-14-03,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=49.2,1,1,0%,49.241/49.241/49.241/0.000
15-02-2023-12-14-04,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.7,1,1,0%,38.738/38.738/38.738/0.000
15-02-2023-12-14-05,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=47.8,1,1,0%,47.810/47.810/47.810/0.000
15-02-2023-12-14-06,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=79.1,1,1,0%,79.095/79.095/79.095/0.000
15-02-2023-12-14-07,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=95.0,1,1,0%,95.040/95.040/95.040/0.000
15-02-2023-12-14-08,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.1,1,1,0%,39.125/39.125/39.125/0.000
15-02-2023-12-14-09,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.5,1,1,0%,40.508/40.508/40.508/0.000
15-02-2023-12-14-10,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=46.0,1,1,0%,46.008/46.008/46.008/0.000
15-02-2023-12-14-11,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=46.3,1,1,0%,46.272/46.272/46.272/0.000
15-02-2023-12-14-12,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.3,1,1,0%,41.322/41.322/41.322/0.000
15-02-2023-12-14-13,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.9,1,1,0%,42.895/42.895/42.895/0.000
15-02-2023-12-14-14,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.1,1,1,0%,41.119/41.119/41.119/0.000
15-02-2023-12-14-15,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.4,1,1,0%,36.442/36.442/36.442/0.000
15-02-2023-12-14-16,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.7,1,1,0%,41.708/41.708/41.708/0.000
15-02-2023-12-14-17,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.8,1,1,0%,39.801/39.801/39.801/0.000
15-02-2023-12-14-17,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.8,1,1,0%,38.760/38.760/38.760/0.000
15-02-2023-12-14-18,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.3,1,1,0%,38.259/38.259/38.259/0.000
15-02-2023-12-14-19,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.8,1,1,0%,45.785/45.785/45.785/0.000
15-02-2023-12-14-20,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.7,1,1,0%,35.741/35.741/35.741/0.000
15-02-2023-12-14-21,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.8,1,1,0%,36.750/36.750/36.750/0.000
15-02-2023-12-14-22,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.8,1,1,0%,40.783/40.783/40.783/0.000
15-02-2023-12-14-23,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=55.0,1,1,0%,55.024/55.024/55.024/0.000
15-02-2023-12-14-24,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=43.1,1,1,0%,43.121/43.121/43.121/0.000
15-02-2023-12-14-25,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.3,1,1,0%,36.258/36.258/36.258/0.000
15-02-2023-12-14-26,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.8,1,1,0%,40.791/40.791/40.791/0.000
15-02-2023-12-14-27,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=44.5,1,1,0%,44.515/44.515/44.515/0.000
15-02-2023-12-14-28,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=37.7,1,1,0%,37.687/37.687/37.687/0.000
15-02-2023-12-14-29,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.0,1,1,0%,39.016/39.016/39.016/0.000
15-02-2023-12-14-30,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.1,1,1,0%,40.075/40.075/40.075/0.000
15-02-2023-12-14-31,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=51.7,1,1,0%,51.698/51.698/51.698/0.000
15-02-2023-12-14-32,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=46.8,1,1,0%,46.826/46.826/46.826/0.000
15-02-2023-12-14-33,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.7,1,1,0%,42.702/42.702/42.702/0.000
15-02-2023-12-14-34,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.1,1,1,0%,45.128/45.128/45.128/0.000
15-02-2023-12-14-35,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.7,1,1,0%,38.742/38.742/38.742/0.000
15-02-2023-12-14-36,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.5,1,1,0%,34.530/34.530/34.530/0.000
15-02-2023-12-14-37,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=43.7,1,1,0%,43.744/43.744/43.744/0.000
15-02-2023-12-14-38,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=46.3,1,1,0%,46.277/46.277/46.277/0.000
15-02-2023-12-14-39,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.7,1,1,0%,38.735/38.735/38.735/0.000
15-02-2023-12-14-40,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=37.9,1,1,0%,37.891/37.891/37.891/0.000
15-02-2023-12-14-41,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.3,1,1,0%,34.320/34.320/34.320/0.000
15-02-2023-12-14-42,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.0,1,1,0%,38.956/38.956/38.956/0.000
15-02-2023-12-14-43,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=56.4,1,1,0%,56.372/56.372/56.372/0.000
15-02-2023-12-14-44,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=32.0,1,1,0%,32.015/32.015/32.015/0.000
15-02-2023-12-14-45,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=51.8,1,1,0%,51.750/51.750/51.750/0.000
15-02-2023-12-14-46,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=30.4,1,1,0%,30.449/30.449/30.449/0.000
15-02-2023-12-14-46,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.1,1,1,0%,35.068/35.068/35.068/0.000
15-02-2023-12-14-47,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=33.1,1,1,0%,33.117/33.117/33.117/0.000
15-02-2023-12-14-48,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.4,1,1,0%,41.430/41.430/41.430/0.000
15-02-2023-12-14-49,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=32.0,1,1,0%,31.990/31.990/31.990/0.000
15-02-2023-12-14-50,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.9,1,1,0%,38.883/38.883/38.883/0.000
15-02-2023-12-14-51,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.8,1,1,0%,34.771/34.771/34.771/0.000
15-02-2023-12-14-52,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.5,1,1,0%,42.548/42.548/42.548/0.000
15-02-2023-12-14-53,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=31.9,1,1,0%,31.885/31.885/31.885/0.000
15-02-2023-12-14-54,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.2,1,1,0%,34.185/34.185/34.185/0.000
15-02-2023-12-14-55,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.6,1,1,0%,34.611/34.611/34.611/0.000
15-02-2023-12-14-56,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.5,1,1,0%,45.450/45.450/45.450/0.000
15-02-2023-12-14-57,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=28.5,1,1,0%,28.482/28.482/28.482/0.000
15-02-2023-12-14-58,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=37.1,1,1,0%,37.055/37.055/37.055/0.000
15-02-2023-12-14-59,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.0,1,1,0%,41.985/41.985/41.985/0.000
15-02-2023-12-15-00,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.0,1,1,0%,44.997/44.997/44.997/0.000
15-02-2023-12-15-01,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=33.4,1,1,0%,33.355/33.355/33.355/0.000
15-02-2023-12-15-02,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=44.5,1,1,0%,44.491/44.491/44.491/0.000
15-02-2023-12-15-03,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=33.7,1,1,0%,33.717/33.717/33.717/0.000
15-02-2023-12-15-04,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=32.2,1,1,0%,32.226/32.226/32.226/0.000
15-02-2023-12-15-05,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.3,1,1,0%,42.347/42.347/42.347/0.000
15-02-2023-12-15-06,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.1,1,1,0%,36.063/36.063/36.063/0.000
15-02-2023-12-15-07,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=28.3,1,1,0%,28.307/28.307/28.307/0.000
15-02-2023-12-15-08,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.7,1,1,0%,38.698/38.698/38.698/0.000
15-02-2023-12-15-09,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=31.4,1,1,0%,31.425/31.425/31.425/0.000
15-02-2023-12-15-09,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.8,1,1,0%,36.751/36.751/36.751/0.000
15-02-2023-12-15-10,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.0,1,1,0%,35.973/35.973/35.973/0.000
15-02-2023-12-15-11,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=28.8,1,1,0%,28.809/28.809/28.809/0.000
15-02-2023-12-15-12,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=119,1,1,0%,118.839/118.839/118.839/0.000
15-02-2023-12-15-13,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=67.8,1,1,0%,67.829/67.829/67.829/0.000
15-02-2023-12-15-14,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=44.2,1,1,0%,44.177/44.177/44.177/0.000
15-02-2023-12-15-15,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=90.9,1,1,0%,90.865/90.865/90.865/0.000
15-02-2023-12-15-16,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=29.9,1,1,0%,29.895/29.895/29.895/0.000
15-02-2023-12-15-17,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.8,1,1,0%,35.758/35.758/35.758/0.000
15-02-2023-12-15-18,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=47.8,1,1,0%,47.761/47.761/47.761/0.000
15-02-2023-12-15-19,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.2,1,1,0%,35.151/35.151/35.151/0.000
15-02-2023-12-15-20,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=30.4,1,1,0%,30.417/30.417/30.417/0.000
15-02-2023-12-15-21,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=26.7,1,1,0%,26.683/26.683/26.683/0.000
15-02-2023-12-15-22,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.6,1,1,0%,34.564/34.564/34.564/0.000
15-02-2023-12-15-23,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=31.9,1,1,0%,31.944/31.944/31.944/0.000
15-02-2023-12-15-24,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=26.7,1,1,0%,26.698/26.698/26.698/0.000
15-02-2023-12-15-25,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=30.2,1,1,0%,30.244/30.244/30.244/0.000
15-02-2023-12-15-26,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=31.4,1,1,0%,31.359/31.359/31.359/0.000
15-02-2023-12-15-27,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.1,1,1,0%,35.070/35.070/35.070/0.000
15-02-2023-12-15-28,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=53.3,1,1,0%,53.330/53.330/53.330/0.000
15-02-2023-12-15-29,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=58.7,1,1,0%,58.668/58.668/58.668/0.000
15-02-2023-12-15-30,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=28.5,1,1,0%,28.526/28.526/28.526/0.000
15-02-2023-12-15-31,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=55.6,1,1,0%,55.614/55.614/55.614/0.000
15-02-2023-12-15-32,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=59.1,1,1,0%,59.075/59.075/59.075/0.000
15-02-2023-12-15-33,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=47.6,1,1,0%,47.598/47.598/47.598/0.000
15-02-2023-12-15-34,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.5,1,1,0%,42.493/42.493/42.493/0.000
15-02-2023-12-15-35,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.1,1,1,0%,40.120/40.120/40.120/0.000
15-02-2023-12-15-36,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=68.3,1,1,0%,68.329/68.329/68.329/0.000
15-02-2023-12-15-37,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=46.2,1,1,0%,46.160/46.160/46.160/0.000
15-02-2023-12-15-38,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=53.3,1,1,0%,53.270/53.270/53.270/0.000
15-02-2023-12-15-38,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=37.2,1,1,0%,37.186/37.186/37.186/0.000
15-02-2023-12-15-39,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=51.6,1,1,0%,51.644/51.644/51.644/0.000
15-02-2023-12-15-40,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.2,1,1,0%,35.198/35.198/35.198/0.000
15-02-2023-12-15-41,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=32.2,1,1,0%,32.170/32.170/32.170/0.000
15-02-2023-12-15-42,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=51.6,1,1,0%,51.601/51.601/51.601/0.000
15-02-2023-12-15-52,E
15-02-2023-12-16-02,E
15-02-2023-12-16-03,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=93.5,1,1,0%,93.460/93.460/93.460/0.000
15-02-2023-12-16-04,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.3,1,1,0%,40.336/40.336/40.336/0.000
15-02-2023-12-16-05,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.0,1,1,0%,38.955/38.955/38.955/0.000
15-02-2023-12-16-06,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.8,1,1,0%,36.751/36.751/36.751/0.000
15-02-2023-12-16-07,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=49.6,1,1,0%,49.589/49.589/49.589/0.000
15-02-2023-12-16-08,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.4,1,1,0%,45.404/45.404/45.404/0.000
15-02-2023-12-16-09,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=37.0,1,1,0%,36.965/36.965/36.965/0.000
15-02-2023-12-16-10,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.1,1,1,0%,45.118/45.118/45.118/0.000
15-02-2023-12-16-11,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.8,1,1,0%,34.842/34.842/34.842/0.000
15-02-2023-12-16-12,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.8,1,1,0%,45.827/45.827/45.827/0.000
15-02-2023-12-16-13,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=54.8,1,1,0%,54.805/54.805/54.805/0.000
15-02-2023-12-16-14,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.3,1,1,0%,42.270/42.270/42.270/0.000
15-02-2023-12-16-15,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=51.4,1,1,0%,51.374/51.374/51.374/0.000
15-02-2023-12-16-16,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=43.1,1,1,0%,43.085/43.085/43.085/0.000
15-02-2023-12-16-17,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=37.1,1,1,0%,37.068/37.068/37.068/0.000
15-02-2023-12-16-18,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.1,1,1,0%,40.065/40.065/40.065/0.000
15-02-2023-12-16-19,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=65.3,1,1,0%,65.268/65.268/65.268/0.000
15-02-2023-12-16-20,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=36.5,1,1,0%,36.530/36.530/36.530/0.000
15-02-2023-12-16-21,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=48.7,1,1,0%,48.742/48.742/48.742/0.000
15-02-2023-12-16-22,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.7,1,1,0%,39.660/39.660/39.660/0.000
15-02-2023-12-16-23,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.1,1,1,0%,40.100/40.100/40.100/0.000
15-02-2023-12-16-24,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.5,1,1,0%,35.503/35.503/35.503/0.000
15-02-2023-12-16-25,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.4,1,1,0%,41.376/41.376/41.376/0.000
15-02-2023-12-16-26,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.9,1,1,0%,34.923/34.923/34.923/0.000
15-02-2023-12-16-27,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.2,1,1,0%,39.244/39.244/39.244/0.000
15-02-2023-12-16-28,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=58.0,1,1,0%,58.028/58.028/58.028/0.000
15-02-2023-12-16-29,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=32.1,1,1,0%,32.144/32.144/32.144/0.000
15-02-2023-12-16-30,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.5,1,1,0%,34.519/34.519/34.519/0.000
15-02-2023-12-16-30,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=27.1,1,1,0%,27.080/27.080/27.080/0.000
15-02-2023-12-16-31,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=61.7,1,1,0%,61.693/61.693/61.693/0.000
15-02-2023-12-16-32,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=31.4,1,1,0%,31.414/31.414/31.414/0.000
15-02-2023-12-16-33,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=42.5,1,1,0%,42.540/42.540/42.540/0.000
15-02-2023-12-16-34,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=44.9,1,1,0%,44.859/44.859/44.859/0.000
15-02-2023-12-16-35,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=28.7,1,1,0%,28.725/28.725/28.725/0.000
15-02-2023-12-16-36,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.2,1,1,0%,39.234/39.234/39.234/0.000
15-02-2023-12-16-37,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=28.6,1,1,0%,28.649/28.649/28.649/0.000
15-02-2023-12-16-38,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=52.2,1,1,0%,52.161/52.161/52.161/0.000
15-02-2023-12-16-39,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.6,1,1,0%,45.625/45.625/45.625/0.000
15-02-2023-12-16-40,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=43.8,1,1,0%,43.837/43.837/43.837/0.000
15-02-2023-12-16-41,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.7,1,1,0%,35.684/35.684/35.684/0.000
15-02-2023-12-16-42,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=26.7,1,1,0%,26.678/26.678/26.678/0.000
15-02-2023-12-16-43,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=53.4,1,1,0%,53.436/53.436/53.436/0.000
15-02-2023-12-16-44,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=78.4,1,1,0%,78.439/78.439/78.439/0.000
15-02-2023-12-16-45,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=38.3,1,1,0%,38.334/38.334/38.334/0.000
15-02-2023-12-16-46,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.3,1,1,0%,35.321/35.321/35.321/0.000
15-02-2023-12-16-47,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=28.6,1,1,0%,28.623/28.623/28.623/0.000
15-02-2023-12-16-48,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=32.7,1,1,0%,32.704/32.704/32.704/0.000
15-02-2023-12-16-49,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=26.4,1,1,0%,26.353/26.353/26.353/0.000
15-02-2023-12-16-50,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.6,1,1,0%,41.573/41.573/41.573/0.000
15-02-2023-12-16-51,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=43.9,1,1,0%,43.943/43.943/43.943/0.000
15-02-2023-12-16-52,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=32.2,1,1,0%,32.224/32.224/32.224/0.000
15-02-2023-12-16-53,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=35.0,1,1,0%,34.961/34.961/34.961/0.000
15-02-2023-12-16-54,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=34.9,1,1,0%,34.900/34.900/34.900/0.000
15-02-2023-12-16-55,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=37.9,1,1,0%,37.884/37.884/37.884/0.000
15-02-2023-12-16-55,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=47.8,1,1,0%,47.836/47.836/47.836/0.000
15-02-2023-12-16-56,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=30.6,1,1,0%,30.630/30.630/30.630/0.000
15-02-2023-12-16-57,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=30.4,1,1,0%,30.352/30.352/30.352/0.000
15-02-2023-12-16-58,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=55.2,1,1,0%,55.195/55.195/55.195/0.000
15-02-2023-12-16-59,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=48.7,1,1,0%,48.677/48.677/48.677/0.000
15-02-2023-12-17-00,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=40.8,1,1,0%,40.769/40.769/40.769/0.000
15-02-2023-12-17-01,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=49.3,1,1,0%,49.330/49.330/49.330/0.000
15-02-2023-12-17-02,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=46.1,1,1,0%,46.078/46.078/46.078/0.000
15-02-2023-12-17-03,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=41.7,1,1,0%,41.730/41.730/41.730/0.000
15-02-2023-12-17-04,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.8,1,1,0%,39.813/39.813/39.813/0.000
15-02-2023-12-17-05,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=56.1,1,1,0%,56.142/56.142/56.142/0.000
15-02-2023-12-17-06,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=39.4,1,1,0%,39.371/39.371/39.371/0.000
15-02-2023-12-17-07,google.com,(142.250.186.78),0.9,icmp_seq=1,ttl=58,time=45.0,1,1,0%,45.046/45.046/45.046/0.000
